city_year,occ_year,shares,city_year_coeff,occ_year_coeff,residuals
"(Greeley, CO)_2011",(occ3_cleaners)_2011,-7.021176210956795,-0.45512796729196137,-0.36776524858293674,-0.20882621280960656
"(Greensboro-High Point, NC)_2011",(occ3_cleaners)_2011,-5.772336887425707,0.5787490189462892,-0.36776524858293674,0.006136124483230532
"(Greenville, NC)_2011",(occ3_cleaners)_2011,-7.169195663729116,-0.8273647819347973,-0.36776524858293674,0.015391149060907772
"(Greenville-Anderson-Mauldin, SC)_2011",(occ3_cleaners)_2011,-5.8582560550559535,0.7367036283702684,-0.36776524858293674,-0.23773765257099466
"(Gulfport-Biloxi-Pascagoula, MS)_2011",(occ3_cleaners)_2011,-6.557850071730523,-0.25037263180959957,-0.36776524858293674,0.04974459093430372
"(Hammond, LA)_2011",(occ3_cleaners)_2011,-8.45773784138913,-1.340510444056295,-0.36776524858293674,-0.7600053664776087
"(Hanford-Corcoran, CA)_2011",(occ3_cleaners)_2011,-7.4828853939934294,-0.9343126193425602,-0.36776524858293674,-0.19135074379564188
"(Harrisburg-Carlisle, PA)_2011",(occ3_cleaners)_2011,-6.162050094684509,0.29782725140778243,-0.36776524858293674,-0.10265531523706439
"(Hartford-West Hartford-East Hartford, CT)_2011",(occ3_cleaners)_2011,-5.416229126305197,1.0124301048847235,-0.36776524858293674,-0.07143720033469325
"(Hattiesburg, MS)_2011",(occ3_cleaners)_2011,-7.713796382281881,-1.3915178532339967,-0.36776524858293674,0.034943501807342514
"(Hickory-Lenoir-Morganton, NC)_2011",(occ3_cleaners)_2011,-6.663947914610693,-0.29716604999955365,-0.36776524858293674,-0.009559833755912628
"(Hilton Head Island-Bluffton-Beaufort, SC)_2011",(occ3_cleaners)_2011,-7.223517603664006,-0.8587742649778756,-0.36776524858293674,-0.007521307830903545
"(Houma-Thibodaux, LA)_2011",(occ3_cleaners)_2011,-7.126712458097368,-0.6315733974796907,-0.36776524858293674,-0.13791702976245102
"(Houston-The Woodlands-Sugar Land, TX)_2011",(occ3_cleaners)_2011,-3.7056971336202005,2.5850632845365102,-0.36776524858293674,0.06646161269851625
"(Huntsville, AL)_2011",(occ3_cleaners)_2011,-6.3123383319174975,-0.0009427215851838047,-0.36776524858293674,0.0458264205229133
"(Indianapolis-Carmel-Anderson, IN)_2011",(occ3_cleaners)_2011,-4.834787379473887,1.4474027360628545,-0.36776524858293674,0.07503191531848508
"(Iowa City, IA)_2011",(occ3_cleaners)_2011,-7.149225257229974,-1.0677654342590785,-0.36776524858293674,0.27576220788433226
"(Jackson, MI)_2011",(occ3_cleaners)_2011,-6.911213754365599,-0.96422100992514,-0.36776524858293674,0.41022928641476764
"(Jackson, MS)_2011",(occ3_cleaners)_2011,-6.295868582387323,0.07495419793538777,-0.36776524858293674,-0.013600749467483908
"(Jackson, TN)_2011",(occ3_cleaners)_2011,-8.030342029786997,-1.5386726569449192,-0.36776524858293674,-0.13444734198685104
"(Jacksonville, FL)_2011",(occ3_cleaners)_2011,-5.176334940486713,1.1329045300945602,-0.36776524858293674,0.047982560273953645
"(Jacksonville, NC)_2011",(occ3_cleaners)_2011,-7.278571292474303,-1.2235923017341102,-0.36776524858293674,0.30224304011503467
"(Janesville-Beloit, WI)_2011",(occ3_cleaners)_2011,-7.36803429761013,-0.8769388218682811,-0.36776524858293674,-0.13387344488662212
"(Johnstown, PA)_2011",(occ3_cleaners)_2011,-7.676056054299034,-1.2420431001923176,-0.36776524858293674,-0.0767909232514894
"(Joplin, MO)_2011",(occ3_cleaners)_2011,-7.336472044714194,-0.8680088334526261,-0.36776524858293674,-0.11124118040634023
"(Kalamazoo-Portage, MI)_2011",(occ3_cleaners)_2011,-6.4964258477223105,-0.2730787981756492,-0.36776524858293674,0.13387498130856557
"(Kankakee, IL)_2011",(occ3_cleaners)_2011,-7.388754571766214,-1.3090199806722602,-0.36776524858293674,0.27748743976127255
"(Kansas City, MO-KS)_2011",(occ3_cleaners)_2011,-4.944638195138889,1.4628533200833986,-0.36776524858293674,-0.050269484367061246
"(Kennewick-Richland, WA)_2011",(occ3_cleaners)_2011,-7.511307243479952,-0.524550312872178,-0.36776524858293674,-0.6295348997525467
"(Killeen-Temple, TX)_2011",(occ3_cleaners)_2011,-6.589866285629482,-0.35435612544916606,-0.36776524858293674,0.12171187067491118
"(Kingsport-Bristol-Bristol, TN-VA)_2011",(occ3_cleaners)_2011,-6.5418918487261,-0.2159736511236229,-0.36776524858293674,0.03130383325274977
"(Knoxville, TN)_2011",(occ3_cleaners)_2011,-5.832314368565662,0.7110455385184693,-0.36776524858293674,-0.1861378762289041
"(La Crosse-Onalaska, WI-MN)_2011",(occ3_cleaners)_2011,-7.037920788230596,-1.1106387430318825,-0.36776524858293674,0.4299399856565129
"(Lafayette, LA)_2011",(occ3_cleaners)_2011,-6.280293718645905,0.059249626097853836,-0.36776524858293674,0.017678686111468167
"(Lake Charles, LA)_2011",(occ3_cleaners)_2011,-7.193009994640119,-0.8452702135706336,-0.36776524858293674,0.009482249785741637
"(Lake Havasu City-Kingman, AZ)_2011",(occ3_cleaners)_2011,-6.671351242890797,-0.6738997151664448,-0.36776524858293674,0.3597705031308749
"(Lakeland-Winter Haven, FL)_2011",(occ3_cleaners)_2011,-5.9654673880753855,0.27256404877098317,-0.36776524858293674,0.11919059400885867
"(Lancaster, PA)_2011",(occ3_cleaners)_2011,-6.155596305732142,0.2342634419517867,-0.36776524858293674,-0.032637716828701535
"(Lansing-East Lansing, MI)_2011",(occ3_cleaners)_2011,-6.284700953633313,0.13028956586634882,-0.36776524858293674,-0.05776848864443451
"(Laredo, TX)_2011",(occ3_cleaners)_2011,-6.742961586492029,-0.5365810594308862,-0.36776524858293674,0.15084150379408356
"(Las Cruces, NM)_2011",(occ3_cleaners)_2011,-7.015394328883577,-0.6157751295327362,-0.36776524858293674,-0.042397168495614146
"(Las Vegas-Henderson-Paradise, NV)_2011",(occ3_cleaners)_2011,-4.34164335846303,1.5272315312060374,-0.36776524858293674,0.48834714118615974
"(Lebanon, PA)_2011",(occ3_cleaners)_2011,-7.430338180946285,-1.0104727364065913,-0.36776524858293674,-0.06264341368446669
"(Lewiston-Auburn, ME)_2011",(occ3_cleaners)_2011,-8.112435525319645,-1.3730372304859713,-0.36776524858293674,-0.3821762639784474
"(Lincoln, NE)_2011",(occ3_cleaners)_2011,-6.783899998351948,-0.18366182934696904,-0.36776524858293674,-0.24301613814975198
"(Little Rock-North Little Rock-Conway, AR)_2011",(occ3_cleaners)_2011,-5.95870381234192,0.396297477631846,-0.36776524858293674,0.0022207408814614027
"(Los Angeles-Long Beach-Anaheim, CA)_2011",(occ3_cleaners)_2011,-2.8412449521427794,3.338587355611682,-0.36776524858293674,0.17738972310076573
"(Louisville/Jefferson County, KY-IN)_2011",(occ3_cleaners)_2011,-5.438665879119181,0.9962746627218204,-0.36776524858293674,-0.07771851098577454
"(Lubbock, TX)_2011",(occ3_cleaners)_2011,-6.736199428664045,-0.32995386810422633,-0.36776524858293674,-0.04902352970459134
"(Lynchburg, VA)_2011",(occ3_cleaners)_2011,-6.975075605637155,-0.5885948265205787,-0.36776524858293674,-0.029258748261349332
"(Madera, CA)_2011",(occ3_cleaners)_2011,-7.500607376792842,-1.0783799473520619,-0.36776524858293674,-0.06500539858555321
"(Manchester-Nashua, NH)_2011",(occ3_cleaners)_2011,-6.499393440685028,-0.24544303801966383,-0.36776524858293674,0.10327162818986313
"(Mansfield, OH)_2011",(occ3_cleaners)_2011,-7.516484131659486,-1.3516082847194881,-0.36776524858293674,0.1923461839152294
"(McAllen-Edinburg-Mission, TX)_2011",(occ3_cleaners)_2011,-5.604637478290198,0.5197635005598694,-0.36776524858293674,0.23282105200515968
"(Medford, OR)_2011",(occ3_cleaners)_2011,-7.146532660240427,-0.6507877103875331,-0.36776524858293674,-0.13852291899766733
"(Memphis, TN-MS-AR)_2011",(occ3_cleaners)_2011,-5.187519942835304,1.08731786806366,-0.36776524858293674,0.08238421995626322
"(Merced, CA)_2011",(occ3_cleaners)_2011,-6.924764419335244,-0.5618221735404532,-0.36776524858293674,-0.005720214939563206
"(Miami-Fort Lauderdale-West Palm Beach, FL)_2011",(occ3_cleaners)_2011,-3.5502072532866893,2.5314223511815506,-0.36776524858293674,0.2755924263869871
"(Michigan City-La Porte, IN)_2011",(occ3_cleaners)_2011,-8.1147930902623,-1.3895513402287178,-0.36776524858293674,-0.3680197191783545
"(Midland, TX)_2011",(occ3_cleaners)_2011,-7.17995010752551,-1.043606839717239,-0.36776524858293674,0.2208787630469562
"(Milwaukee-Waukesha-West Allis, WI)_2011",(occ3_cleaners)_2011,-5.1320081596895335,1.2336901986583797,-0.36776524858293674,-0.008476327492686231
"(Minneapolis-St. Paul-Bloomington, MN-WI)_2011",(occ3_cleaners)_2011,-4.475986093386713,2.003726208628581,-0.36776524858293674,-0.12249027116006683
"(Mobile, AL)_2011",(occ3_cleaners)_2011,-6.451445325352017,-0.03538393584955801,-0.36776524858293674,-0.058839358647231776
"(Modesto, CA)_2011",(occ3_cleaners)_2011,-6.4705623371323915,0.12796215350939338,-0.36776524858293674,-0.2413024597865583
"(Monroe, LA)_2011",(occ3_cleaners)_2011,-7.025931834186363,-1.0019701036028907,-0.36776524858293674,0.3332603002717551
"(Monroe, MI)_2011",(occ3_cleaners)_2011,-7.55754043851916,-1.0861342435975216,-0.36776524858293674,-0.11418416406641185
"(Montgomery, AL)_2011",(occ3_cleaners)_2011,-6.2979125279123975,-0.19855186864372243,-0.36776524858293674,0.25786137158655187
"(Morgantown, WV)_2011",(occ3_cleaners)_2011,-8.429320628665554,-1.2922707265701183,-0.36776524858293674,-0.7798278712402089
"(Muncie, IN)_2011",(occ3_cleaners)_2011,-7.38951618642603,-1.1945478167602215,-0.36776524858293674,0.16225366118941853
"(Muskegon, MI)_2011",(occ3_cleaners)_2011,-7.339728787234468,-1.0184286409114232,-0.36776524858293674,0.035921884532181814
"(Napa, CA)_2011",(occ3_cleaners)_2011,-7.332146154767072,-1.0494412831309106,-0.36776524858293674,0.07451715921906565
"(Naples-Immokalee-Marco Island, FL)_2011",(occ3_cleaners)_2011,-6.169557553330615,-0.2873963132510893,-0.36776524858293674,0.47506079077570096
"(Nashville-Davidson--Murfreesboro--Franklin, TN)_2011",(occ3_cleaners)_2011,-5.022428287217898,1.3468447599731341,-0.36776524858293674,-0.012051016335805187
"(New Haven-Milford, CT)_2011",(occ3_cleaners)_2011,-5.646080323555765,0.7368177343645473,-0.36776524858293674,-0.025676027065085094
"(New Orleans-Metairie, LA)_2011",(occ3_cleaners)_2011,-5.363927603258088,1.0784878513800789,-0.36776524858293674,-0.08519342378294059
"(New York-Newark-Jersey City, NY-NJ-PA)_2011",(occ3_cleaners)_2011,-2.3971134005273758,3.7672239445547118,-0.36776524858293674,0.19288468577313944
"(Niles-Benton Harbor, MI)_2011",(occ3_cleaners)_2011,-7.314673790150187,-1.0519742222436859,-0.36776524858293674,0.09452246294872602
"(North Port-Sarasota-Bradenton, FL)_2011",(occ3_cleaners)_2011,-5.929351976739684,0.45754605493845313,-0.36776524858293674,-0.029676000822910886
"(Norwich-New London, CT)_2011",(occ3_cleaners)_2011,-7.100121295970575,-0.44399906918375837,-0.36776524858293674,-0.2989001959315898
"(Ocala, FL)_2011",(occ3_cleaners)_2011,-6.647306769868012,-0.24719560747646246,-0.36776524858293674,-0.0428891315363229
"(Ocean City, NJ)_2011",(occ3_cleaners)_2011,-8.09146388293925,-1.3475679212697071,-0.36776524858293674,-0.38667393081431545
"(Odessa, TX)_2011",(occ3_cleaners)_2011,-7.184905212120555,-1.011242902802856,-0.36776524858293674,0.1835597215375273
"(Ogden-Clearfield, UT)_2011",(occ3_cleaners)_2011,-6.164956748491706,0.15794130286456176,-0.36776524858293674,0.034323979498958934
"(Oklahoma City, OK)_2011",(occ3_cleaners)_2011,-5.119454285137545,1.1729978169707325,-0.36776524858293674,0.06476992874694965
"(Olympia-Tumwater, WA)_2011",(occ3_cleaners)_2011,-7.388373981847253,-0.48579607029467925,-0.36776524858293674,-0.5453558806973469
"(Omaha-Council Bluffs, NE-IA)_2011",(occ3_cleaners)_2011,-5.741004091720294,0.8888592098711464,-0.36776524858293674,-0.27264127073621314
"(Orlando-Kissimmee-Sanford, FL)_2011",(occ3_cleaners)_2011,-4.404430867263431,1.6363596244145628,-0.36776524858293674,0.3164315391772332
"(Owensboro, KY)_2011",(occ3_cleaners)_2011,-7.510447028373145,-1.5944438575859845,-0.36776524858293674,0.44121886006806665
"(Oxnard-Thousand Oaks-Ventura, CA)_2011",(occ3_cleaners)_2011,-6.024299550909036,0.6981698776108767,-0.36776524858293674,-0.3652473976646853
"(Palm Bay-Melbourne-Titusville, FL)_2011",(occ3_cleaners)_2011,-6.382184113548305,0.1874772257235528,-0.36776524858293674,-0.21243930841663072
"(Panama City, FL)_2011",(occ3_cleaners)_2011,-6.725748776515694,-0.7999362107600625,-0.36776524858293674,0.43140946509959566
"(Pensacola-Ferry Pass-Brent, FL)_2011",(occ3_cleaners)_2011,-6.33769605926468,-0.0008698724760613993,-0.36776524858293674,0.020395844066608326
"(Peoria, IL)_2011",(occ3_cleaners)_2011,-6.758244409584172,-0.18604460775175102,-0.36776524858293674,-0.21497777097719428
"(Philadelphia-Camden-Wilmington, PA-NJ-DE-MD)_2011",(occ3_cleaners)_2011,-3.759719685966958,2.605398262109368,-0.36776524858293674,-0.007895917221099058
"(Phoenix-Mesa-Scottsdale, AZ)_2011",(occ3_cleaners)_2011,-4.057393312236014,2.29343831961757,-0.36776524858293674,0.006390399001642955
"(Pittsburgh, PA)_2011",(occ3_cleaners)_2011,-4.773274999779481,1.6752160807767817,-0.36776524858293674,-0.09126904970103578
"(Pittsfield, MA)_2011",(occ3_cleaners)_2011,-7.570695538641208,-1.1615635173459684,-0.36776524858293674,-0.05190999044001199
"(Port St. Lucie, FL)_2011",(occ3_cleaners)_2011,-6.121362067610365,-0.09407539476055134,-0.36776524858293674,0.3299353580054136
"(Portland-South Portland, ME)_2011",(occ3_cleaners)_2011,-6.085155208068826,0.3512361447298939,-0.36776524858293674,-0.07916932194349258
"(Portland-Vancouver-Hillsboro, OR-WA)_2011",(occ3_cleaners)_2011,-4.745979109958489,1.7017427856499465,-0.36776524858293674,-0.09049986475320804
"(Prescott, AZ)_2011",(occ3_cleaners)_2011,-7.358756071837453,-0.7951330297840872,-0.36776524858293674,-0.20640101119813892
"(Providence-Warwick, RI-MA)_2011",(occ3_cleaners)_2011,-5.101745042046486,1.3405186052917357,-0.36776524858293674,-0.08504161648299391
"(Provo-Orem, UT)_2011",(occ3_cleaners)_2011,-6.247905226299621,0.1380962559965156,-0.36776524858293674,-0.028779451440909654
"(Pueblo, CO)_2011",(occ3_cleaners)_2011,-7.271098431611556,-0.9525098059006084,-0.36776524858293674,0.03863340514427982
"(Punta Gorda, FL)_2011",(occ3_cleaners)_2011,-8.098405677109207,-1.223561100663589,-0.36776524858293674,-0.5176225455903918
"(Racine, WI)_2011",(occ3_cleaners)_2011,-7.240111444645217,-0.7067321229230787,-0.36776524858293674,-0.1761572908669118
"(Raleigh, NC)_2011",(occ3_cleaners)_2011,-5.568968746722033,0.908858676633088,-0.36776524858293674,-0.12060539249989333
"(Reading, PA)_2011",(occ3_cleaners)_2011,-6.242204440650095,0.05013648455915173,-0.36776524858293674,0.06488110564597971
"(Redding, CA)_2011",(occ3_cleaners)_2011,-7.275847422897759,-0.9693764916823581,-0.36776524858293674,0.05075109963982616
"(Reno, NV)_2011",(occ3_cleaners)_2011,-6.344639604320367,0.013380756539418316,-0.36776524858293674,-0.000798330004558423
"(Richmond, VA)_2011",(occ3_cleaners)_2011,-5.267653928862242,0.9565758308104961,-0.36776524858293674,0.13299227118248869
"(Riverside-San Bernardino-Ontario, CA)_2011",(occ3_cleaners)_2011,-4.190431103210358,2.230541299034993,-0.36776524858293674,-0.06375037139012374
"(Rochester, NY)_2011",(occ3_cleaners)_2011,-5.435961859300593,0.9563483062740169,-0.36776524858293674,-0.03508813471938321
"(Rockford, IL)_2011",(occ3_cleaners)_2011,-6.415423861352736,-0.2685955565521022,-0.36776524858293674,0.21039372605459317
"(Rocky Mount, NC)_2011",(occ3_cleaners)_2011,-7.733483104809504,-1.0504551712872823,-0.36776524858293674,-0.3258059026669944
"(Sacramento--Roseville--Arden-Arcade, CA)_2011",(occ3_cleaners)_2011,-4.940121579861619,1.598452460187305,-0.36776524858293674,-0.18135200919369687
"(Saginaw, MI)_2011",(occ3_cleaners)_2011,-7.124079722921569,-0.7808602107296229,-0.36776524858293674,0.014002518663280838
"(Salinas, CA)_2011",(occ3_cleaners)_2011,-6.304584351480593,0.2216500817987247,-0.36776524858293674,-0.16901240242409088
"(Salisbury, MD-DE)_2011",(occ3_cleaners)_2011,-6.308970889284512,-0.01885400782727259,-0.36776524858293674,0.06710514939798706
"(Salt Lake City, UT)_2011",(occ3_cleaners)_2011,-5.668928832260538,0.8132338834200405,-0.36776524858293674,-0.12494068482535159
"(San Angelo, TX)_2011",(occ3_cleaners)_2011,-7.045994029065598,-1.1537442622242247,-0.36776524858293674,0.46497226401385383
"(San Antonio-New Braunfels, TX)_2011",(occ3_cleaners)_2011,-4.623280938158424,1.663547918744855,-0.36776524858293674,0.07039317395194811
"(San Diego-Carlsbad, CA)_2011",(occ3_cleaners)_2011,-4.334922188584546,1.9162653450177007,-0.36776524858293674,0.10603449725298031
"(San Francisco-Oakland-Hayward, CA)_2011",(occ3_cleaners)_2011,-3.981522901693761,2.2940106156239297,-0.36776524858293674,0.08168851353753626
"(San Jose-Sunnyvale-Santa Clara, CA)_2011",(occ3_cleaners)_2011,-5.1037188414759225,1.3053570613367316,-0.36776524858293674,-0.051853871957426634
"(San Luis Obispo-Paso Robles-Arroyo Grande, CA)_2011",(occ3_cleaners)_2011,-6.984686200600251,-0.37068676776503323,-0.36776524858293674,-0.2567774019799911
"(Santa Cruz-Watsonville, CA)_2011",(occ3_cleaners)_2011,-6.948255026045949,-0.3054415381105398,-0.36776524858293674,-0.28559145708018185
"(Santa Fe, NM)_2011",(occ3_cleaners)_2011,-7.494241982925765,-0.9661670165877088,-0.36776524858293674,-0.17085293548282987
"(Santa Maria-Santa Barbara, CA)_2011",(occ3_cleaners)_2011,-6.068751313479869,0.16410397628201126,-0.36776524858293674,0.124366741093346
"(Santa Rosa, CA)_2011",(occ3_cleaners)_2011,-6.363167418112995,0.1626306050717537,-0.36776524858293674,-0.16857599232952136
"(Scranton--Wilkes-Barre--Hazleton, PA)_2011",(occ3_cleaners)_2011,-5.885311813584574,0.3837561864666498,-0.36776524858293674,0.08815403080400319
"(Seattle-Tacoma-Bellevue, WA)_2011",(occ3_cleaners)_2011,-4.350304879978133,2.0817584314155892,-0.36776524858293674,-0.0748412805384957
"(Sheboygan, WI)_2011",(occ3_cleaners)_2011,-7.427960058541318,-1.2957911743574582,-0.36776524858293674,0.22505314667136744
"(Shreveport-Bossier City, LA)_2011",(occ3_cleaners)_2011,-6.085672190968206,-0.046276486275867564,-0.36776524858293674,0.317826326162888
"(Spartanburg, SC)_2011",(occ3_cleaners)_2011,-6.996702195871425,-0.4398250459477444,-0.36776524858293674,-0.19965511906845368
"(Spokane-Spokane Valley, WA)_2011",(occ3_cleaners)_2011,-5.902902566887731,0.1625845158050546,-0.36776524858293674,0.29173494816244183
"(Springfield, IL)_2011",(occ3_cleaners)_2011,-6.595705216867179,-0.45868749856787977,-0.36776524858293674,0.22020431255592765
"(Springfield, MA)_2011",(occ3_cleaners)_2011,-5.933695762657529,0.4182466429801167,-0.36776524858293674,0.00527962521758063
"(Springfield, MO)_2011",(occ3_cleaners)_2011,-6.387344875403358,-0.012627218666855487,-0.36776524858293674,-0.017495625881275956
"(Springfield, OH)_2011",(occ3_cleaners)_2011,-7.313613906638144,-1.1451116361885467,-0.36776524858293674,0.188719760405629
"(St. Cloud, MN)_2011",(occ3_cleaners)_2011,-6.9854488801846975,-0.710891978020203,-0.36776524858293674,0.08266512869073228
"(St. Louis, MO-IL)_2011",(occ3_cleaners)_2011,-4.458053263889932,1.86433854248088,-0.36776524858293674,0.03483022448441542
"(State College, PA)_2011",(occ3_cleaners)_2011,-6.960582598334589,-0.7293106440116833,-0.36776524858293674,0.12595007653232138
"(Stockton-Lodi, CA)_2011",(occ3_cleaners)_2011,-5.936810059786888,0.5292953985732113,-0.36776524858293674,-0.10888342750487201
"(Sumter, SC)_2011",(occ3_cleaners)_2011,-7.819273987103239,-1.4152639649493932,-0.36776524858293674,-0.04678799129861844
"(Syracuse, NY)_2011",(occ3_cleaners)_2011,-5.95779331423659,0.39939574597883754,-0.36776524858293674,3.2970639799678736e-05
"(Tallahassee, FL)_2011",(occ3_cleaners)_2011,-6.45159443442558,-0.1822749039199469,-0.36776524858293674,0.08790250034959346
"(Tampa-St. Petersburg-Clearwater, FL)_2011",(occ3_cleaners)_2011,-4.573001719855939,1.8120423783008446,-0.36776524858293674,-0.027822067301556785
"(Terre Haute, IN)_2011",(occ3_cleaners)_2011,-7.14057494229068,-1.040260129397204,-0.36776524858293674,0.25690721796175087
"(Toledo, OH)_2011",(occ3_cleaners)_2011,-5.897832738627898,0.37077794232149025,-0.36776524858293674,0.08861134990583874
"(Trenton, NJ)_2011",(occ3_cleaners)_2011,-6.529402837155325,-0.15239821058944175,-0.36776524858293674,-0.019782595710656103
"(Tucson, AZ)_2011",(occ3_cleaners)_2011,-5.355022201198176,0.871110956159845,-0.36776524858293674,0.13108887349720533
"(Tyler, TX)_2011",(occ3_cleaners)_2011,-7.155536322504702,-0.7339472456183223,-0.36776524858293674,-0.06436704603115295
"(Urban Honolulu, HI)_2011",(occ3_cleaners)_2011,-5.463225824240369,0.7829425215661027,-0.36776524858293674,0.11105368504875557
"(Utica-Rome, NY)_2011",(occ3_cleaners)_2011,-7.020912671622024,-0.30756109693297584,-0.36776524858293674,-0.3561295438338208
"(Valdosta, GA)_2011",(occ3_cleaners)_2011,-7.584026004944868,-1.2578600910939617,-0.36776524858293674,0.031056117004320427
"(Vallejo-Fairfield, CA)_2011",(occ3_cleaners)_2011,-6.56367129399014,0.03724404892241998,-0.36776524858293674,-0.24369331205733324
"(Vineland-Bridgeton, NJ)_2011",(occ3_cleaners)_2011,-6.89807727646023,-0.9411398058429467,-0.36776524858293674,0.4002845602379441
"(Virginia Beach-Norfolk-Newport News, VA-NC)_2011",(occ3_cleaners)_2011,-5.0459902488318225,1.3283241108144832,-0.36776524858293674,-0.017092328791078693
"(Visalia-Porterville, CA)_2011",(occ3_cleaners)_2011,-6.366722734315272,0.10663581334104678,-0.36776524858293674,-0.11613651680109172
"(Waco, TX)_2011",(occ3_cleaners)_2011,-6.9423913395652255,-0.5919917935159713,-0.36776524858293674,0.006822484805972806
"(Washington-Arlington-Alexandria, DC-VA-MD-WV)_2011",(occ3_cleaners)_2011,-3.6861422861616413,2.546705894755064,-0.36776524858293674,0.12437384993852163
"(Wausau, WI)_2011",(occ3_cleaners)_2011,-7.163709517692337,-1.1153841264942086,-0.36776524858293674,0.3088966396570987
"(Wichita Falls, TX)_2011",(occ3_cleaners)_2011,-7.220295951393,-1.1795611727807798,-0.36776524858293674,0.31648725224300644
"(Wichita, KS)_2011",(occ3_cleaners)_2011,-6.00636963159687,0.24988216280534414,-0.36776524858293674,0.10097023645301295
"(Williamsport, PA)_2011",(occ3_cleaners)_2011,-8.284138618821055,-1.3421143469156476,-0.36776524858293674,-0.5848022410501805
"(Winston-Salem, NC)_2011",(occ3_cleaners)_2011,-6.0319152877764495,0.3819176179337286,-0.36776524858293674,-0.0566108748549512
"(Worcester, MA-CT)_2011",(occ3_cleaners)_2011,-5.847276837844717,0.6775223719910395,-0.36776524858293674,-0.1675771789805296
"(Yakima, WA)_2011",(occ3_cleaners)_2011,-6.973315263173271,-0.4939283694014308,-0.36776524858293674,-0.12216486291661344
"(York-Hanover, PA)_2011",(occ3_cleaners)_2011,-6.142921864835414,0.06759368984328078,-0.36776524858293674,0.14670647617653199
"(Youngstown-Warren-Boardman, OH-PA)_2011",(occ3_cleaners)_2011,-5.788110445689194,0.3126603865028656,-0.36776524858293674,0.2564511986631679
"(Yuba City, CA)_2011",(occ3_cleaners)_2011,-7.438706430616802,-0.8658637418361047,-0.36776524858293674,-0.21562065792547003
"(Yuma, AZ)_2011",(occ3_cleaners)_2011,-6.6295117465095545,-0.5346211999466332,-0.36776524858293674,0.26233148429230546
"(Akron, OH)_2011",(occ3_security)_2011,-6.188877756528206,0.4253604756227936,-0.403607700420036,-0.22117374945867407
"(Albany-Schenectady-Troy, NY)_2011",(occ3_security)_2011,-5.553478577703362,0.7025457992343818,-0.403607700420036,0.1370401057545827
"(Albuquerque, NM)_2011",(occ3_security)_2011,-5.689540720274041,0.6982093966438713,-0.403607700420036,0.005314365774413687
"(Alexandria, LA)_2011",(occ3_security)_2011,-7.424175562299536,-1.3807117902208765,-0.403607700420036,0.34960071061366715
"(Allentown-Bethlehem-Easton, PA-NJ)_2011",(occ3_security)_2011,-5.79663709308066,0.6569950169423404,-0.403607700420036,-0.060567627330674334
"(Altoona, PA)_2011",(occ3_security)_2011,-7.272571817259096,-1.0940562447777307,-0.403607700420036,0.21454891021096056
"(Amarillo, TX)_2011",(occ3_security)_2011,-6.400275266222349,-0.4985863268847252,-0.403607700420036,0.49137554335470224
"(Anchorage, AK)_2011",(occ3_security)_2011,-6.631861620127981,0.05008778880478939,-0.403607700420036,-0.2888849262404438
"(Ann Arbor, MI)_2011",(occ3_security)_2011,-6.982794212453424,-0.21656834784824983,-0.403607700420036,-0.37316138191284853
"(Anniston-Oxford-Jacksonville, AL)_2011",(occ3_security)_2011,-7.6160776159887,-1.3201192689936634,-0.403607700420036,0.09710613569728999
"(Athens-Clarke County, GA)_2011",(occ3_security)_2011,-7.423027456547704,-0.9978308297139689,-0.403607700420036,-0.03213214414140886
"(Atlanta-Sandy Springs-Roswell, GA)_2011",(occ3_security)_2011,-3.974853792417901,2.401959176535057,-0.403607700420036,0.016251513739368395
"(Atlantic City-Hammonton, NJ)_2011",(occ3_security)_2011,-6.3137626037633865,-0.3026707001871306,-0.403607700420036,0.38197257911606997
"(Auburn-Opelika, AL)_2011",(occ3_security)_2011,-7.165928807468004,-1.0450866634051996,-0.403607700420036,0.27222233862952194
"(Augusta-Richmond County, GA-SC)_2011",(occ3_security)_2011,-6.22475070628646,0.0645176488193494,-0.403607700420036,0.10379612758651646
"(Austin-Round Rock, TX)_2011",(occ3_security)_2011,-4.7924065645496325,1.4731227872477477,-0.403607700420036,0.1275351308949455
"(Bakersfield, CA)_2011",(occ3_security)_2011,-5.393732420138912,0.7489879638873502,-0.403607700420036,0.2503440986660639
"(Baltimore-Columbia-Towson, MD)_2011",(occ3_security)_2011,-4.291857977063522,1.780272611524198,-0.403607700420036,0.3209338941046065
"(Bangor, ME)_2011",(occ3_security)_2011,-7.289496063923181,-0.8308563084121591,-0.403607700420036,-0.06557527281869646
"(Barnstable Town, MA)_2011",(occ3_security)_2011,-6.810185974828698,-0.5250006699928047,-0.403607700420036,0.1078791778564323
"(Baton Rouge, LA)_2011",(occ3_security)_2011,-5.410843754404946,0.6750376933615554,-0.403607700420036,0.3071830349258242
"(Battle Creek, MI)_2011",(occ3_security)_2011,-8.164964801277081,-1.2171983526798753,-0.403607700420036,-0.5547019659048802
"(Beaumont-Port Arthur, TX)_2011",(occ3_security)_2011,-6.101309865527886,-0.11216415531930357,-0.403607700420036,0.40391877248374364
"(Bellingham, WA)_2011",(occ3_security)_2011,-6.56813617326888,-0.4999991071741967,-0.403607700420036,0.32492741659764324
"(Bend-Redmond, OR)_2011",(occ3_security)_2011,-8.116748525215222,-1.0451477910716247,-0.403607700420036,-0.6785362514512716
